val_loss,val_dice,loss,dice
-0.5333552464842797,0.5333552405238151,-0.22078175355442042,0.22078175608848416
-0.5325865323344866,0.5325865224003792,-0.5034923844559248,0.5034923865351566
-0.5069473480184873,0.5069473460316658,-0.5291425973870033,0.529142596693926
-0.5417424395680428,0.5417424415548643,-0.5437199112980865,0.5437199112980865
-0.5192586447422703,0.5192586447422703,-0.5608326564001482,0.560832655707071
-0.49113675544504076,0.49113675941868373,-0.5870029448076736,0.5870029448076736
-0.5242866213123004,0.5242866232991219,-0.590510357951009,0.590510357951009
-0.4863794167838994,0.48637942075754237,-0.6148331061352131,0.6148331061352131
-0.4577068667501483,0.4577068712204967,-0.618730062662169,0.6187300633552463
-0.517048419546336,0.5170484215331574,-0.6308560773383739,0.6308560773383739
-0.5478582568466663,0.5478582568466663,-0.6436866771343143,0.6436866743620052
-0.4881900501747926,0.4881900452077389,-0.6644735336303711,0.6644735350165256
-0.4031419982518539,0.4031419942782109,-0.6673332813174225,0.6673332813174225
-0.457692905018727,0.4576929020384947,-0.6633261747138445,0.6633261747138445
-0.39878431707654716,0.3987843240304224,-0.69570941980495,0.69570941980495
-0.5091056992610296,0.5091056992610296,-0.7151376521864603,0.7151376508003058
-0.46335195104281107,0.4633519470691681,-0.7069217132967572,0.7069217132967572
-0.511978100736936,0.51197809278965,-0.7032838339029357,0.7032838366752447
-0.4954099714756012,0.4954099699854851,-0.7291606941888499,0.729160702505777
-0.47827981859445573,0.4782798205812772,-0.7379069037215654,0.7379068940184837
-0.5100076566139857,0.5100076536337534,-0.7489590741867242,0.7489590728005697
-0.4949839028219382,0.4949839048087597,-0.7545909715253253,0.7545909770699435
-0.4172607791920503,0.41726078316569326,-0.768727934637735,0.7687279332515805
-0.430609721938769,0.43060971796512604,-0.778184269749841,0.7781842628190684
-0.42914152185743054,0.42914152185743054,-0.7852970666663591,0.7852970652802046
-0.5362798810005188,0.5362798810005188,-0.7892189913017805,0.789218992687935
-0.4282689033076167,0.4282688993339737,-0.7865099698998207,0.7865099712859752
-0.4945292266085744,0.49452922903001306,-0.7928223471308864,0.7928223471308864
-0.37535102218423655,0.37535102417105803,-0.7995645889016085,0.799564587515454
-0.4615557480913897,0.46155574411774675,-0.8069352050160252,0.8069352105606434
-0.45763816889375447,0.457638166906933,-0.8102771140808283,0.8102771085362102
-0.4767048587401708,0.4767048607269923,-0.817834478478099,0.817834478478099
-0.512744156519572,0.512744156519572,-0.8153742191403411,0.815374210823414
-0.43730043073529234,0.43730042874847086,-0.8266505626745002,0.8266505612883457
-0.42868409790098666,0.42868409790098666,-0.8258740832639295,0.825874079105466
-0.5039189797515671,0.5039189778268337,-0.8313528354777846,0.8313528299331665
-0.5146280308564504,0.514628026386102,-0.8244323924530385,0.8244324063145837
-0.4514007074137529,0.4514007123808066,-0.8329622482144555,0.8329622537590736
-0.45874873449405035,0.4587487285335859,-0.8400220468986866,0.8400220358094503
-0.4757164371510347,0.4757164371510347,-0.8439767235933349,0.8439767194348712
-0.43484006766229866,0.4348400686557094,-0.8448021883188293,0.8448021910911383
-0.49150725652774174,0.491507255534331,-0.8473049915114115,0.8473049970560296
-0.46642425196866194,0.4664242539554834,-0.8392666910969934,0.8392666924831479
-0.5412667940060297,0.5412667900323868,-0.8410287582597067,0.8410287499427795
-0.4675010883559783,0.46750108736256757,-0.8494091727012811,0.8494091810182084
-0.5251048766076565,0.5251048764834801,-0.847517215928366,0.8475172214729841
-0.4904797648700575,0.4904797628521919,-0.8504429944725924,0.8504429972449015
-0.4602465701599916,0.4602465664347013,-0.8554033041000366,0.8554032957831095
-0.4370841920996706,0.4370841920375824,-0.8506132322688436,0.8506132294965345
-0.4484383718033011,0.4484383698242406,-0.8542776371157447,0.8542776260265085
-0.4683712045351664,0.46837120652198794,-0.8603237590124441,0.8603237603985986
-0.4690244674686062,0.46902446647519547,-0.8615099358004193,0.8615099288696466
-0.48766663173834485,0.48766663173834485,-0.859275619650996,0.8592756182648414
-0.4996713851888975,0.4996713851888975,-0.864426521367805,0.8644265282985776
-0.4914838943630457,0.4914838879058758,-0.8640380460162496,0.864038044630095
-0.4497271781169809,0.4497271810972131,-0.8626889004263767,0.8626889073571493
-0.47869192287325857,0.4786919208864371,-0.8642463490020397,0.8642463476158851
-0.516039697950085,0.5160396978259086,-0.8674362315688022,0.8674362274103387
-0.4776553280651569,0.47765532912065584,-0.8739803377972093,0.8739803308664367
-0.4902026313977937,0.4902026343780259,-0.8698031431020692,0.8698031333989875
-0.5273486788074175,0.5273486788074175,-0.8674432870953582,0.8674432801645856
-0.5323762486378352,0.5323762476444245,-0.8681591471960378,0.8681591499683469
-0.5056216582655907,0.5056216602524122,-0.871563871239507,0.8715638656948888
-0.48989791960145035,0.48989792158827183,-0.8811765035917593,0.8811765091363774
-0.49958349963029225,0.49958349963029225,-0.8836274451987688,0.8836274438126143
-0.48542008846998214,0.48542008846998214,-0.8785575226295826,0.8785575170849644
-0.5085805142919223,0.5085805172721545,-0.881374269030815,0.8813742634861969
-0.48475012307365734,0.48475012307365734,-0.8804742666177972,0.8804742680039517
-0.48172610635325935,0.48172610337302707,-0.885836590168088,0.8858365943265516
-0.48495201816161476,0.48495202213525773,-0.884696806586066,0.8846967968829843
-0.49772297268112503,0.497722976654768,-0.8854230864103451,0.8854230891826541
-0.4380537739644448,0.43805377433697384,-0.8795855419580326,0.8795855433441871
-0.5067249178886414,0.5067249159018199,-0.885383851306383,0.8853838443756104
