val_loss,val_dice,loss,dice
-0.4262150173385938,0.426215020318826,-0.15048573680946398,0.1504857351537794
-0.40616613775491717,0.40616613974173865,-0.4264109366469913,0.4264109374748336
-0.5026196042696635,0.5026196092367172,-0.4630150447289149,0.4630150430732303
-0.5605203708012899,0.5605203698078791,-0.5091158656610383,0.5091158664888806
-0.5504821439584097,0.5504821479320526,-0.5311024495297008,0.5311024470461739
-0.5074283639592764,0.5074283619724549,-0.548181982503997,0.5481819808483124
-0.554908616344134,0.5549086178342502,-0.5725229067934884,0.5725229067934884
-0.5369745788557377,0.5369745828293807,-0.5885928322871526,0.5885928322871526
-0.5142137746019587,0.5142137726151371,-0.601186947690116,0.601186947690116
-0.516113213650533,0.516113213650533,-0.6131618883874681,0.6131618883874681
-0.535477596561253,0.535477600534896,-0.6210515863365598,0.6210515855087174
-0.5102090915052016,0.510209093492023,-0.643588028020329,0.643588028020329
-0.5649656439820926,0.5649656400084495,-0.6311905317836337,0.6311905317836337
-0.43497659017676477,0.4349765881899433,-0.655723437666893,0.6557234343555238
-0.5657650119935472,0.565765012986958,-0.6788746267557144,0.6788746251000298
-0.5178652423123519,0.5178652433212847,-0.6814676854345534,0.6814676837788688
-0.33242880897630267,0.3324288084795973,-0.7039878418048223,0.7039878434605069
-0.4739526813232201,0.47395267734957713,-0.7078399409850439,0.7078399409850439
-0.44891797713965526,0.44891797117919074,-0.7006428374184502,0.7006428390741348
-0.4375820428136391,0.4375820468493703,-0.7177213993337419,0.7177214059564803
-0.5257075070093076,0.5257075050224861,-0.7399052182833353,0.7399052215947045
-0.4641433922263483,0.4641433922263483,-0.7248954657051299,0.7248954657051299
-0.49154868262509505,0.49154868461191653,-0.7535057349337472,0.7535057365894318
-0.37054037821202845,0.3705403767219123,-0.7629398239983453,0.7629398256540298
-0.4569701007260274,0.4569700927787414,-0.7595767345693376,0.759576732913653
-0.4287153299901277,0.428715330114304,-0.7535992215077082,0.7535992248190774
-0.5312188698599736,0.5312188778072595,-0.7683882266283035,0.7683882216612498
-0.49369293997718217,0.4936929459376467,-0.7747003154622184,0.7747003187735876
-0.47710054715508243,0.4771005491419039,-0.7819935232400894,0.781993513305982
-0.4037853017471635,0.40378530572080645,-0.7917240874634849,0.7917240907748541
-0.41819972128951916,0.4181997252631621,-0.7928702102767097,0.7928702119323943
-0.40804552361403273,0.4080455278360284,-0.7922489527199004,0.792248954375585
-0.465465443333309,0.4654654396080187,-0.8031786431868871,0.803178639875518
-0.47724738822629054,0.4772473891576131,-0.8069928371244006,0.8069928387800852
-0.4159161558688516,0.41591615984249464,-0.8081773834096061,0.8081773966550827
-0.46256148368152666,0.46256148194305785,-0.8048238522476621,0.8048238439692391
-0.4817072192831256,0.4817072212699471,-0.8188239965173933,0.8188240031401316
-0.3443181669967136,0.3443181669967136,-0.8210305770238241,0.8210305720567703
-0.5064762686693108,0.5064762646956679,-0.8121653414434857,0.8121653414434857
-0.42249343952168467,0.4224934425019169,-0.8121085382170148,0.8121085398726993
-0.44365918679817884,0.4436591828245358,-0.8134654147757424,0.8134654098086886
-0.48114538747415897,0.48114538772251164,-0.8255660898155637,0.8255660964383019
-0.4652123029036754,0.46521229942673775,-0.8368849539094501,0.8368849489423964
-0.4338059253993822,0.4338059253993822,-0.8342397030856874,0.8342397030856874
-0.49637278616462355,0.4963727816942752,-0.8400125967131721,0.8400125917461183
-0.38779967309318003,0.3877996789915564,-0.8272089825736152,0.8272089759508768
-0.44778302772158557,0.44778303219969495,-0.831773473156823,0.8317734632227156
-0.42400091701808074,0.4240009151554356,-0.8421293016937044,0.8421293000380198
-0.5104157489724457,0.5104157469856242,-0.8390592104858823,0.8390592121415668
-0.4479902272426498,0.4479902312162928,-0.8465271443128586,0.8465271509355969
-0.4678836047652582,0.4678836027784367,-0.8432282937897576,0.843228292134073
-0.4561905264857845,0.45619052598907917,-0.8549514677789476,0.8549514694346322
-0.4605005855134363,0.4605005855134363,-0.8595779720279906,0.8595779720279906
-0.4479332173867461,0.44793322334721053,-0.860260095861223,0.8602600991725922
-0.43598301659027733,0.43598301659027733,-0.856244468026691,0.856244468026691
-0.45414652515222165,0.45414651919175714,-0.8582400778929392,0.8582400845156776
-0.33378593877651724,0.3337859377831065,-0.8609883255428739,0.8609883238871893
-0.4571273619933262,0.4571273619933262,-0.8638494908809662,0.8638494859139124
-0.4409395200514194,0.4409395198030667,-0.8685640146334966,0.8685640262232887
-0.41517541135385005,0.41517540738020703,-0.8654520346058739,0.8654520445399814
-0.4358889505270544,0.43588895450069737,-0.8706707159678141,0.870670724246237
-0.45029773799115785,0.45029773501092557,-0.8670972304211723,0.8670972370439105
-0.45779265662067514,0.45779266258113965,-0.8605275948842367,0.8605275981956058
-0.41974885322498107,0.4197488542183918,-0.8743588427702585,0.874358841114574
-0.4846413053909297,0.4846413078746991,-0.8696877708037695,0.8696877608696619
-0.464644877116225,0.4646448800964572,-0.8635932389232848,0.8635932306448618
-0.43332560658489017,0.43332560360465794,-0.8723335282670127,0.8723335415124893
