val_loss,val_dice,loss,dice
-0.2387113317847252,0.2387113278110822,-0.11645976703480951,0.11645976646936365
-0.4892296612262726,0.4892296592394511,-0.37349505509649006,0.37349504977464676
-0.5212414274613063,0.5212414314349493,-0.5063207021781376,0.5063207043068749
-0.5184566259384156,0.5184566239515941,-0.553632201892989,0.553632201892989
-0.5549344470103582,0.5549344450235367,-0.5564762204885483,0.5564762204885483
-0.5363579422235489,0.5363579422235489,-0.5665927188737052,0.5665927188737052
-0.521099645892779,0.5210996488730113,-0.5985107102564403,0.5985107102564403
-0.5347306360801061,0.5347306370735169,-0.5995682861123767,0.599568281854902
-0.5502036114533743,0.5502036154270172,-0.6173067092895508,0.6173067092895508
-0.5175550778706869,0.5175550788640976,-0.6238679162093571,0.6238679162093571
-0.5516702910264333,0.5516702920198441,-0.6274263220173972,0.6274263220173972
-0.5460557589928309,0.5460557649532954,-0.6378809341362545,0.6378809341362545
-0.4290224847694238,0.4290224857628345,-0.6648737107004438,0.6648737107004438
-0.5112214585145315,0.5112214585145315,-0.6685472556522915,0.6685472556522915
-0.5294210414091746,0.5294210374355316,-0.6688631006649562,0.6688631049224308
-0.46220551437387863,0.4622055164227883,-0.6938375447477613,0.693837549005236
-0.38209766323367755,0.3820976661518216,-0.7073466905525753,0.707346682037626
-0.45909430844088395,0.4590943094342947,-0.7168821224144527,0.7168821266719273
-0.42961967568844556,0.42961967370162407,-0.728751425232206,0.7287514209747314
-0.39266936474790176,0.39266936474790176,-0.7483897847788674,0.7483897762639182
-0.44234661509593326,0.44234661261240643,-0.7453239517552512,0.7453239730426243
-0.4024284079670906,0.4024284099539121,-0.7592959872313908,0.7592959914888654
-0.46768605125447116,0.4676860492676497,-0.7679896567549024,0.7679896610123771
-0.38186796655257543,0.38186796456575395,-0.7611173561641148,0.7611173604215894
-0.4828321685393651,0.48283216257890066,-0.7486166826316288,0.7486166826316288
-0.5059899707635244,0.5059899767239888,-0.7334508342402322,0.7334508299827576
-0.38684975504875185,0.38684975504875185,-0.78431493469647,0.7843149304389954
-0.3868497187892596,0.3868497168024381,-0.7914585173130035,0.7914585173130035
-0.45019582062959673,0.45019582360982896,-0.7955299147537777,0.7955298977238792
-0.46288245817025503,0.46288246611754097,-0.7992732269423348,0.7992732269423348
-0.4263767138123512,0.4263767197728157,-0.809244168656213,0.8092441601412637
-0.43452379256486895,0.43452379455169043,-0.8200498265879494,0.8200498265879494
-0.45596301356951396,0.45596301555633545,-0.8263691961765289,0.8263692046914782
-0.4329201027750969,0.4329200928409894,-0.8138274720736912,0.8138274848461151
-0.4341475402315458,0.4341475402315458,-0.8310489697115762,0.8310489654541016
-0.481784454981486,0.4817844564716021,-0.8251739229474749,0.8251739186900002
-0.43807621399561564,0.4380762159824371,-0.8356926356043134,0.8356926270893642
-0.31784217432141304,0.31784217481811844,-0.8276523947715759,0.8276524032865252
-0.4323062640925249,0.4323062650859356,-0.8291155738489968,0.82911559513637
-0.4793140927950541,0.47931409577528633,-0.8334863228457314,0.8334863271032061
-0.34155988569060963,0.3415598846971989,-0.850744617836816,0.8507446135793414
-0.3279228746891022,0.32792287369569145,-0.8437299813543048,0.8437299813543048
-0.4385908395051956,0.43859083553155265,-0.8382312910897392,0.8382313123771122
-0.4480405867099762,0.4480405847231547,-0.8367210626602173,0.8367210584027427
-0.4119082729021708,0.4119082748889923,-0.8531055067266736,0.8531055152416229
-0.3875549674034119,0.3875549674034119,-0.8645083180495671,0.8645083137920925
-0.4769110918045044,0.4769110898176829,-0.866567999124527,0.8665679948670524
-0.4266302218039831,0.4266302227973938,-0.8676568354879107,0.867656831230436
-0.3713126989702384,0.3713126959900061,-0.8698385230132512,0.8698385315282005
-0.45256161044041315,0.45256160845359167,-0.871758588722774,0.8717585972377232
-0.4258626704414686,0.4258626709381739,-0.8732117712497711,0.8732117584773472
-0.40774679829676946,0.4077467943231265,-0.8650244985307965,0.8650245113032204
-0.3597522646188736,0.35975226759910583,-0.8757738428456443,0.8757738428456443
-0.4964368730783463,0.496436874071757,-0.8708601083074298,0.8708601210798536
-0.4443538228670756,0.44435382435719173,-0.8567807418959481,0.856780720608575
-0.46573199729124704,0.46573200325171155,-0.8672805896827153,0.8672805854252407
-0.38066057761510214,0.38066057761510214,-0.87575364112854,0.8757536453860146
-0.3392433332900206,0.3392433313031991,-0.8754794597625732,0.8754794597625732
-0.3939705719550451,0.39397057245175043,-0.878838564668383,0.8788385731833321
-0.41948438783486686,0.41948438783486686,-0.8863563452448163,0.8863563452448163
-0.4177056352297465,0.41770563820997875,-0.8851807926382337,0.8851807883807591
-0.4011228417356809,0.40112283676862714,-0.8892903455666133,0.8892903413091388
-0.391876819729805,0.391876819729805,-0.892359733581543,0.892359733581543
-0.4276430780688922,0.4276430760820707,-0.8917490839958191,0.8917490797383445
-0.4151559909184774,0.4151559938987096,-0.8935822546482086,0.8935822418757847
-0.48781234323978423,0.4878123472134272,-0.8913588651588985,0.8913588566439492
-0.46566282312075297,0.4656628211339315,-0.8933161795139313,0.8933161667415074
-0.4973954617977142,0.4973954617977142,-0.8824404350348881,0.8824404265199389
-0.43359679679075874,0.4335967987775803,-0.8903729617595673,0.8903729617595673
-0.42361034204562503,0.4236103435357412,-0.8976056703499385,0.897605687379837
-0.44507838239272435,0.44507838785648346,-0.8932422569819859,0.8932422484670367
-0.44556993544101714,0.4455699394146601,-0.8951062858104706,0.8951063028403691
-0.463839453458786,0.463839453458786,-0.8948306526456561,0.8948306611606053
-0.4070933361848195,0.407093338171641,-0.8981306850910187,0.8981306765760694
-0.4764830619096756,0.4764830619096756,-0.8982863894530705,0.8982863809381213
-0.4252581348021825,0.4252581348021825,-0.9004536654267993,0.9004536654267993
-0.3881910637021065,0.38819106568892797,-0.903455125434058,0.9034551424639565
-0.38182316571474073,0.38182316571474073,-0.8993959128856659,0.8993959171431405
-0.44425003429253895,0.44425004223982495,-0.9020942194121224,0.9020942194121224
-0.43739140778779984,0.43739140778779984,-0.8987468438489097,0.8987468523638589
-0.4768220772345861,0.476822085181872,-0.9040983063834054,0.9040982893535069
-0.5071483055750529,0.5071483075618743,-0.8996891847678593,0.8996891719954354
-0.32250049511591594,0.32250049263238906,-0.8989713404859815,0.8989713404859815
-0.38664140552282333,0.38664140552282333,-0.8975653861250196,0.8975653776100704
-0.4414445489645004,0.4414445494612058,-0.904197884457452,0.9041978801999774
-0.40252834260463716,0.4025283431013425,-0.9074683317116329,0.9074683317116329
-0.40049632141987485,0.4004963239034017,-0.9060967522008079,0.9060967692307064
-0.3849563285708427,0.38495633204778035,-0.9086785699640002,0.9086785657065255
-0.3514073595404625,0.351407365500927,-0.9114785918167659,0.9114785875592913
-0.3376452699303627,0.3376452719171842,-0.9058538462434497,0.9058538462434497
-0.4486564308404922,0.4486564308404922,-0.9085858634540013,0.9085858591965267
-0.4179322352011999,0.41793222924073536,-0.9114564486912319,0.9114564486912319
-0.4263970166444778,0.42639702260494233,-0.9088166228362492,0.9088166228362492
-0.5121191024780274,0.5121191004912059,-0.9094536304473877,0.9094536432198116
-0.3766513139009476,0.37665131787459055,-0.904423747743879,0.9044237434864044
-0.36360784272352853,0.36360784371693927,-0.9081986461366925,0.9081986503941673
-0.3812570169568062,0.3812570144732793,-0.9072732584817069,0.9072732669966561
-0.4630558421214422,0.46305583814779916,-0.9084782685552325,0.9084782600402832
-0.4358424077431361,0.4358424097299576,-0.9124163814953395,0.9124163900102887
-0.4256484091281891,0.4256484091281891,-0.9154020377567836,0.9154020377567836
